Time [s],PALE,PDATA,PCLK,DCLK,DDATA,Channel 5,Channel 6,Channel 7
27.082604687,1,0,0,1,1,1,1,1
27.082609000,1,0,0,1,0,1,1,1
27.082611187,1,0,0,0,0,1,1,1
27.082617687,1,0,0,1,0,1,1,1
27.082622063,1,0,0,1,1,1,1,1
27.082624250,1,0,0,0,1,1,1,1
27.082632875,1,0,0,1,1,1,1,1
27.082639437,1,0,0,0,1,1,1,1
27.082645937,1,0,0,1,1,1,1,1
27.082652438,1,0,0,0,1,1,1,1
27.082658937,1,0,0,1,1,1,1,1
27.082665438,1,0,0,0,1,1,1,1
27.082669813,1,0,0,1,1,1,1,1
27.082674125,1,0,0,1,0,1,1,1
27.082676312,1,0,0,0,0,1,1,1
27.082682812,1,0,0,1,0,1,1,1
27.082687187,1,0,0,1,1,1,1,1
27.082689312,1,0,0,0,1,1,1,1
27.082698000,1,0,0,1,1,1,1,1
27.082702375,1,0,0,1,0,1,1,1
27.082704562,1,0,0,0,0,1,1,1
27.082711062,1,0,0,1,0,1,1,1
27.082715375,1,0,0,1,1,1,1,1
27.082717562,1,0,0,0,1,1,1,1
27.082721937,1,0,0,1,1,1,1,1
27.082726250,1,0,0,1,0,1,1,1
27.082728437,1,0,0,0,0,1,1,1
27.082734937,1,0,0,1,0,1,1,1
27.082739250,1,0,0,1,1,1,1,1
27.082741437,1,0,0,0,1,1,1,1
27.082747937,1,0,0,1,1,1,1,1
27.082754438,1,0,0,0,1,1,1,1
27.082761000,1,0,0,1,1,1,1,1
27.082767500,1,0,0,0,1,1,1,1
27.082774000,1,0,0,1,1,1,1,1
27.082778313,1,0,0,1,0,1,1,1
27.082780500,1,0,0,0,0,1,1,1
27.082787000,1,0,0,1,0,1,1,1
27.082791375,1,0,0,1,1,1,1,1
27.082793562,1,0,0,0,1,1,1,1
27.082800062,1,0,0,1,1,1,1,1
27.082804375,1,0,0,1,0,1,1,1
27.082806562,1,0,0,0,0,1,1,1
27.082815250,1,0,0,1,0,1,1,1
27.082821750,1,0,0,0,0,1,1,1
27.082826125,1,0,0,1,0,1,1,1
27.082830437,1,0,0,1,1,1,1,1
27.082832625,1,0,0,0,1,1,1,1
27.082839125,1,0,0,1,1,1,1,1
27.082843437,1,0,0,1,0,1,1,1
27.082845625,1,0,0,0,0,1,1,1
27.082854313,1,0,0,1,0,1,1,1
27.082860812,1,0,0,0,0,1,1,1
27.082865188,1,0,0,1,0,1,1,1
27.082869500,1,0,0,1,1,1,1,1
27.082871687,1,0,0,0,1,1,1,1
27.082878187,1,0,0,1,1,1,1,1
27.082884687,1,0,0,0,1,1,1,1
27.082891250,1,0,0,1,1,1,1,1
27.082897750,1,0,0,0,1,1,1,1
27.082904250,1,0,0,1,1,1,1,1
27.082910750,1,0,0,0,1,1,1,1
27.082917250,1,0,0,1,1,1,1,1
27.082923813,1,0,0,0,1,1,1,1
27.082930312,1,0,0,1,1,1,1,1
27.082934625,1,0,0,1,0,1,1,1
27.082936813,1,0,0,0,0,1,1,1
27.082943312,1,0,0,1,0,1,1,1
27.082947687,1,0,0,1,1,1,1,1
27.082949813,1,0,0,0,1,1,1,1
27.082958500,1,0,0,1,1,1,1,1
27.082965000,1,0,0,0,1,1,1,1
27.082971562,1,0,0,1,1,1,1,1
27.082978062,1,0,0,0,1,1,1,1
27.082984562,1,0,0,1,1,1,1,1
27.082991062,1,0,0,0,1,1,1,1
27.082997562,1,0,0,1,1,1,1,1
27.083004125,1,0,0,0,1,1,1,1
27.083010625,1,0,0,1,1,1,1,1
27.083017125,1,0,0,0,1,1,1,1
27.083021500,1,0,0,1,1,1,1,1
27.083025813,1,0,0,1,0,1,1,1
27.083028000,1,0,0,0,0,1,1,1
27.083034500,1,0,0,1,0,1,1,1
27.083038812,1,0,0,1,1,1,1,1
27.083041000,1,0,0,0,1,1,1,1
27.083049687,1,0,0,1,1,1,1,1
27.083056187,1,0,0,0,1,1,1,1
27.083062687,1,0,0,1,1,1,1,1
27.083069250,1,0,0,0,1,1,1,1
27.083075750,1,0,0,1,1,1,1,1
27.083082250,1,0,0,0,1,1,1,1
27.083088750,1,0,0,1,1,1,1,1
27.083095250,1,0,0,0,1,1,1,1
27.083101812,1,0,0,1,1,1,1,1
27.083108313,1,0,0,0,1,1,1,1
27.083112625,1,0,0,1,1,1,1,1
27.083117000,1,0,0,1,0,1,1,1
27.083119125,1,0,0,0,0,1,1,1
27.083125688,1,0,0,1,0,1,1,1
27.083132187,1,0,0,0,0,1,1,1
27.083138687,1,0,0,1,0,1,1,1
27.083143000,1,0,0,1,1,1,1,1
27.083145187,1,0,0,0,1,1,1,1
27.083151687,1,0,0,1,1,1,1,1
27.083156062,1,0,0,1,0,1,1,1
27.083158250,1,0,0,0,0,1,1,1
27.083166937,1,0,0,1,0,1,1,1
27.083173437,1,0,0,0,0,1,1,1
27.083177750,1,0,0,1,0,1,1,1
27.083182125,1,0,0,1,1,1,1,1
27.083184250,1,0,0,0,1,1,1,1
27.083190812,1,0,0,1,1,1,1,1
27.083197313,1,0,0,0,1,1,1,1
27.083203812,1,0,0,1,1,1,1,1
27.083210313,1,0,0,0,1,1,1,1
27.083216812,1,0,0,1,1,1,1,1
27.083223375,1,0,0,0,1,1,1,1
27.083229875,1,0,0,1,1,1,1,1
27.083234187,1,0,0,1,0,1,1,1
27.083236375,1,0,0,0,0,1,1,1
27.083242875,1,0,0,1,0,1,1,1
27.083247250,1,0,0,1,1,1,1,1
27.083249375,1,0,0,0,1,1,1,1
27.083258062,1,0,0,1,1,1,1,1
27.083262437,1,0,0,1,0,1,1,1
27.083264563,1,0,0,0,0,1,1,1
27.083271125,1,0,0,1,0,1,1,1
27.083277625,1,0,0,0,0,1,1,1
27.083284125,1,0,0,1,0,1,1,1
27.083290625,1,0,0,0,0,1,1,1
27.083297125,1,0,0,1,0,1,1,1
27.083303687,1,0,0,0,0,1,1,1
27.083310188,1,0,0,1,0,1,1,1
27.083316687,1,0,0,0,0,1,1,1
27.083321062,1,0,0,1,0,1,1,1
27.083325375,1,0,0,1,1,1,1,1
27.083327562,1,0,0,0,1,1,1,1
27.083334062,1,0,0,1,1,1,1,1
27.083340563,1,0,0,0,1,1,1,1
27.083347062,1,0,0,1,1,1,1,1
27.083353563,1,0,0,0,1,1,1,1
27.083360125,1,0,0,1,1,1,1,1
27.083366625,1,0,0,0,1,1,1,1
27.083373125,1,0,0,1,1,1,1,1
27.083379625,1,0,0,0,1,1,1,1
27.083386187,1,0,0,1,1,1,1,1
27.083392687,1,0,0,0,1,1,1,1
27.083399187,1,0,0,1,1,1,1,1
27.083405687,1,0,0,0,1,1,1,1
27.083412187,1,0,0,1,1,1,1,1
27.083416562,1,0,0,1,0,1,1,1
27.083418687,1,0,0,0,0,1,1,1
27.083425250,1,0,0,1,0,1,1,1
27.083431750,1,0,0,0,0,1,1,1
27.083438250,1,0,0,1,0,1,1,1
27.083442625,1,0,0,1,1,1,1,1
27.083444750,1,0,0,0,1,1,1,1
27.083451250,1,0,0,1,1,1,1,1
27.083457812,1,0,0,0,1,1,1,1
27.083464312,1,0,0,1,1,1,1,1
27.083470812,1,0,0,0,1,1,1,1
27.083477312,1,0,0,1,1,1,1,1
27.083483812,1,0,0,0,1,1,1,1
27.083490375,1,0,0,1,1,1,1,1
27.083496875,1,0,0,0,1,1,1,1
27.083503375,1,0,0,1,1,1,1,1
27.083507687,1,0,0,1,0,1,1,1
27.083509875,1,0,0,0,0,1,1,1
27.083516375,1,0,0,1,0,1,1,1
27.083520750,1,0,0,1,1,1,1,1
27.083522937,1,0,0,0,1,1,1,1
27.083531625,1,0,0,1,1,1,1,1
27.083538125,1,0,0,0,1,1,1,1
27.083542437,1,0,0,1,1,1,1,1
27.083546812,1,0,0,1,0,1,1,1
27.083548937,1,0,0,0,0,1,1,1
27.083555500,1,0,0,1,0,1,1,1
27.083559812,1,0,0,1,1,1,1,1
27.083562000,1,0,0,0,1,1,1,1
27.083568500,1,0,0,1,1,1,1,1
27.083575000,1,0,0,0,1,1,1,1
27.083581500,1,0,0,1,1,1,1,1
27.083588062,1,0,0,0,1,1,1,1
27.083594563,1,0,0,1,1,1,1,1
27.083601062,1,0,0,0,1,1,1,1
27.083607562,1,0,0,1,1,1,1,1
27.083614062,1,0,0,0,1,1,1,1
27.083620625,1,0,0,1,1,1,1,1
27.083627125,1,0,0,0,1,1,1,1
27.083633625,1,0,0,1,1,1,1,1
27.083640125,1,0,0,0,1,1,1,1
27.083646625,1,0,0,1,1,1,1,1
27.083653188,1,0,0,0,1,1,1,1
27.083659687,1,0,0,1,1,1,1,1
27.083666188,1,0,0,0,1,1,1,1
27.083672687,1,0,0,1,1,1,1,1
27.083677062,1,0,0,1,0,1,1,1
27.083679187,1,0,0,0,0,1,1,1
27.083685750,1,0,0,1,0,1,1,1
27.083692250,1,0,0,0,0,1,1,1
27.083698750,1,0,0,1,0,1,1,1
27.083703062,1,0,0,1,1,1,1,1
27.083705250,1,0,0,0,1,1,1,1
27.083711750,1,0,0,1,1,1,1,1
27.083718250,1,0,0,0,1,1,1,1
27.083724813,1,0,0,1,1,1,1,1
27.083729125,1,0,0,1,0,1,1,1
27.083731312,1,0,0,0,0,1,1,1
27.083737813,1,0,0,1,0,1,1,1
27.083744312,1,0,0,0,0,1,1,1
27.083750812,1,0,0,1,0,1,1,1
27.083755187,1,0,0,1,1,1,1,1
27.083757375,1,0,0,0,1,1,1,1
27.083763875,1,0,0,1,1,1,1,1
27.083770375,1,0,0,0,1,1,1,1
27.083776875,1,0,0,1,1,1,1,1
27.083783375,1,0,0,0,1,1,1,1
27.083789937,1,0,0,1,1,1,1,1
27.083796438,1,0,0,0,1,1,1,1
27.083802937,1,0,0,1,1,1,1,1
27.083807250,1,0,0,1,0,1,1,1
27.083809438,1,0,0,0,0,1,1,1
27.083815937,1,0,0,1,0,1,1,1
27.083820312,1,0,0,1,1,1,1,1
27.083822500,1,0,0,0,1,1,1,1
27.083831187,1,0,0,1,1,1,1,1
27.083837688,1,0,0,0,1,1,1,1
27.083844187,1,0,0,1,1,1,1,1
27.083850688,1,0,0,0,1,1,1,1
27.083857187,1,0,0,1,1,1,1,1
27.083863687,1,0,0,0,1,1,1,1
27.083870250,1,0,0,1,1,1,1,1
27.083876750,1,0,0,0,1,1,1,1
27.083883250,1,0,0,1,1,1,1,1
27.083889750,1,0,0,0,1,1,1,1
27.083896313,1,0,0,1,1,1,1,1
27.083902812,1,0,0,0,1,1,1,1
27.083907125,1,0,0,1,1,1,1,1
27.083911500,1,0,0,1,0,1,1,1
27.083913625,1,0,0,0,0,1,1,1
27.083920187,1,0,0,1,0,1,1,1
27.083924500,1,0,0,1,1,1,1,1
27.083926687,1,0,0,0,1,1,1,1
27.083933187,1,0,0,1,1,1,1,1
27.083939687,1,0,0,0,1,1,1,1
27.083946187,1,0,0,1,1,1,1,1
27.083952750,1,0,0,0,1,1,1,1
27.083959250,1,0,0,1,1,1,1,1
27.083965750,1,0,0,0,1,1,1,1
27.083972250,1,0,0,1,1,1,1,1
27.083976625,1,0,0,1,0,1,1,1
27.083978750,1,0,0,0,0,1,1,1
27.083985312,1,0,0,1,0,1,1,1
27.083991812,1,0,0,0,0,1,1,1
27.083998313,1,0,0,1,0,1,1,1
27.084004812,1,0,0,0,0,1,1,1
27.084011312,1,0,0,1,0,1,1,1
27.084015687,1,0,0,1,1,1,1,1
27.084017812,1,0,0,0,1,1,1,1
27.084024375,1,0,0,1,1,1,1,1
27.084030875,1,0,0,0,1,1,1,1
27.084037375,1,0,0,1,1,1,1,1
27.084041750,1,0,0,1,0,1,1,1
27.084043875,1,0,0,0,0,1,1,1
27.084050375,1,0,0,1,0,1,1,1
27.084054750,1,0,0,1,1,1,1,1
27.084056937,1,0,0,0,1,1,1,1
27.084063437,1,0,0,1,1,1,1,1
27.084067750,1,0,0,1,0,1,1,1
27.084069937,1,0,0,0,0,1,1,1
27.084076437,1,0,0,1,0,1,1,1
27.084080813,1,0,0,1,1,1,1,1
27.084082937,1,0,0,0,1,1,1,1
27.084089500,1,0,0,1,1,1,1,1
27.084096000,1,0,0,0,1,1,1,1
27.084102500,1,0,0,1,1,1,1,1
27.084109000,1,0,0,0,1,1,1,1
27.084115500,1,0,0,1,1,1,1,1
27.084122062,1,0,0,0,1,1,1,1
27.084128562,1,0,0,1,1,1,1,1
27.084135062,1,0,0,0,1,1,1,1
27.084141562,1,0,0,1,1,1,1,1
27.084148062,1,0,0,0,1,1,1,1
27.084154625,1,0,0,1,1,1,1,1
27.084161125,1,0,0,0,1,1,1,1
27.084167625,1,0,0,1,1,1,1,1
27.084174125,1,0,0,0,1,1,1,1
27.084180625,1,0,0,1,1,1,1,1
27.084187187,1,0,0,0,1,1,1,1
27.084193688,1,0,0,1,1,1,1,1
27.084200187,1,0,0,0,1,1,1,1
27.084206687,1,0,0,1,1,1,1,1
27.084213187,1,0,0,0,1,1,1,1
27.084219750,1,0,0,1,1,1,1,1
27.084226250,1,0,0,0,1,1,1,1
27.084232750,1,0,0,1,1,1,1,1
27.084239250,1,0,0,0,1,1,1,1
27.084245750,1,0,0,1,1,1,1,1
27.084252313,1,0,0,0,1,1,1,1
27.084258812,1,0,0,1,1,1,1,1
27.084265313,1,0,0,0,1,1,1,1
27.084271812,1,0,0,1,1,1,1,1
27.084276187,1,0,0,1,0,1,1,1
27.084278313,1,0,0,0,0,1,1,1
27.084284875,1,0,0,1,0,1,1,1
27.084291375,1,0,0,0,0,1,1,1
27.084297875,1,0,0,1,0,1,1,1
27.084304375,1,0,0,0,0,1,1,1
27.084310875,1,0,0,1,0,1,1,1
27.084317375,1,0,0,0,0,1,1,1
27.084323938,1,0,0,1,0,1,1,1
27.084328250,1,0,0,1,1,1,1,1
27.084330437,1,0,0,0,1,1,1,1
27.084336938,1,0,0,1,1,1,1,1
27.084343437,1,0,0,0,1,1,1,1
27.084350000,1,0,0,1,1,1,1,1
27.084354313,1,0,0,1,0,1,1,1
27.084356500,1,0,0,0,0,1,1,1
27.084363000,1,0,0,1,0,1,1,1
27.084369500,1,0,0,0,0,1,1,1
27.084376000,1,0,0,1,0,1,1,1
27.084380375,1,0,0,1,1,1,1,1
27.084382500,1,0,0,0,1,1,1,1
27.084389062,1,0,0,1,1,1,1,1
27.084393375,1,0,0,1,0,1,1,1
27.084395562,1,0,0,0,0,1,1,1
27.084402062,1,0,0,1,0,1,1,1
27.084406437,1,0,0,1,1,1,1,1
27.084408563,1,0,0,0,1,1,1,1
27.084415062,1,0,0,1,1,1,1,1
27.084421625,1,0,0,0,1,1,1,1
27.084428125,1,0,0,1,1,1,1,1
27.084434625,1,0,0,0,1,1,1,1
27.084443312,1,0,0,1,1,1,1,1
27.084449813,1,0,0,0,1,1,1,1
27.084456312,1,0,0,1,1,1,1,1
27.084460687,1,0,0,1,0,1,1,1
27.084462875,1,0,0,0,0,1,1,1
27.084467187,1,0,0,1,0,1,1,1
27.084471500,1,0,0,1,1,1,1,1
27.084473687,1,0,0,0,1,1,1,1
27.084480188,1,0,0,1,1,1,1,1
27.084486750,1,0,0,0,1,1,1,1
27.084493250,1,0,0,1,1,1,1,1
27.084499750,1,0,0,0,1,1,1,1
27.084506250,1,0,0,1,1,1,1,1
27.084512750,1,0,0,0,1,1,1,1
27.084517125,1,0,0,1,1,1,1,1
27.084521438,1,0,0,1,0,1,1,1
27.084523625,1,0,0,0,0,1,1,1
27.084530125,1,0,0,1,0,1,1,1
27.084534500,1,0,0,1,1,1,1,1
27.084536625,1,0,0,0,1,1,1,1
27.084545312,1,0,0,1,1,1,1,1
27.084551875,1,0,0,0,1,1,1,1
27.084558375,1,0,0,1,1,1,1,1
27.084564875,1,0,0,0,1,1,1,1
27.084571375,1,0,0,1,1,1,1,1
27.084574000,1,1,1,1,1,1,1,1
27.084577125,0,1,1,1,1,1,1,1
27.084577875,0,1,1,0,1,1,1,1
27.084578750,0,0,1,0,1,1,1,1
27.084579000,0,0,0,0,1,1,1,1
27.084579188,0,0,1,0,1,1,1,1
27.084579375,0,0,0,0,1,1,1,1
27.084579625,0,0,1,0,1,1,1,1
27.084579812,0,0,0,0,1,1,1,1
27.084580000,0,0,1,0,1,1,1,1
27.084580250,0,0,0,0,1,1,1,1
27.084580438,0,0,1,0,1,1,1,1
27.084580625,0,0,0,0,1,1,1,1
27.084580875,0,0,1,0,1,1,1,1
27.084581062,0,0,0,0,1,1,1,1
27.084581312,0,0,1,0,1,1,1,1
27.084581500,0,0,0,0,1,1,1,1
27.084581687,0,1,1,0,1,1,1,1
27.084581875,0,1,0,0,1,1,1,1
27.084582125,0,1,1,0,1,1,1,1
27.084584438,0,1,1,1,1,1,1,1
27.084587563,1,1,1,1,1,1,1,1
27.084589375,1,0,1,1,1,1,1,1
27.084589562,1,0,0,1,1,1,1,1
27.084589813,1,0,1,1,1,1,1,1
27.084590000,1,0,0,1,1,1,1,1
27.084590250,1,1,1,1,1,1,1,1
27.084590437,1,1,0,1,1,1,1,1
27.084590625,1,1,1,1,1,1,1,1
27.084590875,1,1,0,1,1,1,1,1
27.084590937,1,1,0,0,1,1,1,1
27.084591062,1,1,1,0,1,1,1,1
27.084591250,1,1,0,0,1,1,1,1
27.084591437,1,0,1,0,1,1,1,1
27.084591688,1,0,0,0,1,1,1,1
27.084591875,1,0,1,0,1,1,1,1
27.084592125,1,0,0,0,1,1,1,1
27.084592312,1,1,1,0,1,1,1,1
27.084592500,1,1,0,0,1,1,1,1
27.084592750,1,1,1,0,1,1,1,1
27.084595250,1,1,1,1,1,1,1,1
27.084597687,1,0,0,1,1,1,1,1
27.084602125,1,0,0,1,0,1,1,1
27.084603125,1,0,0,0,0,1,1,1
27.087240625,1,1,1,0,0,1,1,1
27.087243500,0,1,1,0,0,1,1,1
27.087245563,0,0,1,0,0,1,1,1
27.087245750,0,0,0,0,0,1,1,1
27.087246000,0,0,1,0,0,1,1,1
27.087246187,0,0,0,0,0,1,1,1
27.087246375,0,0,1,0,0,1,1,1
27.087246625,0,0,0,0,0,1,1,1
27.087246813,0,1,1,0,0,1,1,1
27.087247000,0,1,0,0,0,1,1,1
27.087247250,0,0,1,0,0,1,1,1
27.087247437,0,0,0,0,0,1,1,1
27.087247625,0,1,1,0,0,1,1,1
27.087247812,0,1,0,0,0,1,1,1
27.087248062,0,1,1,0,0,1,1,1
27.087248250,0,1,0,0,0,1,1,1
27.087248500,0,1,1,0,0,1,1,1
27.087248688,0,1,0,0,0,1,1,1
27.087248875,0,1,1,0,0,1,1,1
27.087254500,1,1,1,0,0,1,1,1
27.087256375,1,0,1,0,0,1,1,1
27.087256562,1,0,0,0,0,1,1,1
27.087256813,1,0,1,0,0,1,1,1
27.087257000,1,0,0,0,0,1,1,1
27.087257188,1,0,1,0,0,1,1,1
27.087257375,1,0,0,0,0,1,1,1
27.087257625,1,0,1,0,0,1,1,1
27.087257812,1,0,0,0,0,1,1,1
27.087258000,1,0,1,0,0,1,1,1
27.087258250,1,0,0,0,0,1,1,1
27.087258437,1,0,1,0,0,1,1,1
27.087258625,1,0,0,0,0,1,1,1
27.087258875,1,0,1,0,0,1,1,1
27.087259062,1,0,0,0,0,1,1,1
27.087259312,1,0,1,0,0,1,1,1
27.087259500,1,0,0,0,0,1,1,1
27.087259687,1,0,1,0,0,1,1,1
27.087260250,1,1,1,0,0,1,1,1
27.087265125,1,0,0,0,0,1,1,1
27.087270125,1,1,1,0,0,1,1,1
27.087273000,0,1,1,0,0,1,1,1
27.087275063,0,0,1,0,0,1,1,1
27.087275312,0,0,0,0,0,1,1,1
27.087275500,0,0,1,0,0,1,1,1
27.087275687,0,0,0,0,0,1,1,1
27.087275937,0,0,1,0,0,1,1,1
27.087276125,0,0,0,0,0,1,1,1
27.087276312,0,0,1,0,0,1,1,1
27.087276500,0,0,0,0,0,1,1,1
27.087276750,0,0,1,0,0,1,1,1
27.087276938,0,0,0,0,0,1,1,1
27.087277187,0,0,1,0,0,1,1,1
27.087277375,0,0,0,0,0,1,1,1
27.087277562,0,0,1,0,0,1,1,1
27.087277750,0,0,0,0,0,1,1,1
27.087278000,0,1,1,0,0,1,1,1
27.087278188,0,1,0,0,0,1,1,1
27.087278437,0,1,1,0,0,1,1,1
27.087284000,1,1,1,0,0,1,1,1
27.087286062,1,1,0,0,0,1,1,1
27.087286313,1,1,1,0,0,1,1,1
27.087286500,1,1,0,0,0,1,1,1
27.087286750,1,1,1,0,0,1,1,1
27.087286937,1,1,0,0,0,1,1,1
27.087287125,1,1,1,0,0,1,1,1
27.087287312,1,1,0,0,0,1,1,1
27.087287563,1,0,1,0,0,1,1,1
27.087287750,1,0,0,0,0,1,1,1
27.087288000,1,0,1,0,0,1,1,1
27.087288187,1,0,0,0,0,1,1,1
27.087288437,1,0,1,0,0,1,1,1
27.087288625,1,0,0,0,0,1,1,1
27.087288812,1,1,1,0,0,1,1,1
27.087289000,1,1,0,0,0,1,1,1
27.087289250,1,1,1,0,0,1,1,1
27.087294625,1,0,0,0,0,1,1,1
27.087300688,1,1,1,0,0,1,1,1
27.087303562,0,1,1,0,0,1,1,1
27.087305625,0,0,1,0,0,1,1,1
27.087305812,0,0,0,0,0,1,1,1
27.087306063,0,0,1,0,0,1,1,1
27.087306250,0,0,0,0,0,1,1,1
27.087306500,0,0,1,0,0,1,1,1
27.087306687,0,0,0,0,0,1,1,1
27.087306875,0,1,1,0,0,1,1,1
27.087307125,0,1,0,0,0,1,1,1
27.087307313,0,1,1,0,0,1,1,1
27.087307500,0,1,0,0,0,1,1,1
27.087307687,0,0,1,0,0,1,1,1
27.087307937,0,0,0,0,0,1,1,1
27.087308125,0,0,1,0,0,1,1,1
27.087308375,0,0,0,0,0,1,1,1
27.087308562,0,1,1,0,0,1,1,1
27.087308750,0,1,0,0,0,1,1,1
27.087308937,0,1,1,0,0,1,1,1
27.087314563,1,1,1,0,0,1,1,1
27.087316437,1,0,1,0,0,1,1,1
27.087316625,1,0,0,0,0,1,1,1
27.087316875,1,0,1,0,0,1,1,1
27.087317062,1,0,0,0,0,1,1,1
27.087317250,1,1,1,0,0,1,1,1
27.087317500,1,1,0,0,0,1,1,1
27.087317688,1,1,1,0,0,1,1,1
27.087317875,1,1,0,0,0,1,1,1
27.087318125,1,0,1,0,0,1,1,1
27.087318312,1,0,0,0,0,1,1,1
27.087318500,1,0,1,0,0,1,1,1
27.087318750,1,0,0,0,0,1,1,1
27.087318938,1,0,1,0,0,1,1,1
27.087319125,1,0,0,0,0,1,1,1
27.087319375,1,0,1,0,0,1,1,1
27.087319562,1,0,0,0,0,1,1,1
27.087319813,1,0,1,0,0,1,1,1
27.087320313,1,1,1,0,0,1,1,1
27.087325187,1,0,0,0,0,1,1,1
27.087330375,1,1,1,0,0,1,1,1
27.087333313,0,1,1,0,0,1,1,1
27.087335375,0,0,1,0,0,1,1,1
27.087335563,0,0,0,0,0,1,1,1
27.087335812,0,0,1,0,0,1,1,1
27.087336000,0,0,0,0,0,1,1,1
27.087336187,0,0,1,0,0,1,1,1
27.087336375,0,0,0,0,0,1,1,1
27.087336625,0,1,1,0,0,1,1,1
27.087336813,0,1,0,0,0,1,1,1
27.087337000,0,0,0,0,0,1,1,1
27.087337062,0,0,1,0,0,1,1,1
27.087337250,0,0,0,0,0,1,1,1
27.087337437,0,0,1,0,0,1,1,1
27.087337625,0,0,0,0,0,1,1,1
27.087337875,0,1,1,0,0,1,1,1
27.087338062,0,1,0,0,0,1,1,1
27.087338313,0,1,1,0,0,1,1,1
27.087338500,0,1,0,0,0,1,1,1
27.087338688,0,1,1,0,0,1,1,1
27.087344312,1,1,1,0,0,1,1,1
27.087346375,1,1,0,0,0,1,1,1
27.087346625,1,1,1,0,0,1,1,1
27.087346813,1,1,0,0,0,1,1,1
27.087347000,1,1,1,0,0,1,1,1
27.087347188,1,1,0,0,0,1,1,1
27.087347437,1,1,1,0,0,1,1,1
27.087347625,1,1,0,0,0,1,1,1
27.087347812,1,0,0,0,0,1,1,1
27.087347875,1,0,1,0,0,1,1,1
27.087348063,1,0,0,0,0,1,1,1
27.087348312,1,0,1,0,0,1,1,1
27.087348500,1,0,0,0,0,1,1,1
27.087348687,1,1,1,0,0,1,1,1
27.087348875,1,1,0,0,0,1,1,1
27.087349125,1,1,1,0,0,1,1,1
27.087349312,1,1,0,0,0,1,1,1
27.087349500,1,1,1,0,0,1,1,1
27.087354937,1,0,0,0,0,1,1,1
27.087661812,1,1,1,0,0,1,1,1
27.087664750,0,1,1,0,0,1,1,1
27.087666813,0,0,1,0,0,1,1,1
27.087667000,0,0,0,0,0,1,1,1
27.087667250,0,0,1,0,0,1,1,1
27.087667437,0,0,0,0,0,1,1,1
27.087667625,0,0,1,0,0,1,1,1
27.087667875,0,0,0,0,0,1,1,1
27.087668062,0,1,1,0,0,1,1,1
27.087668250,0,1,0,0,0,1,1,1
27.087668437,0,0,0,0,0,1,1,1
27.087668500,0,0,1,0,0,1,1,1
27.087668688,0,0,0,0,0,1,1,1
27.087668875,0,1,1,0,0,1,1,1
27.087669063,0,1,0,0,0,1,1,1
27.087669312,0,1,1,0,0,1,1,1
27.087669500,0,1,0,0,0,1,1,1
27.087669687,0,1,1,0,0,1,1,1
27.087669937,0,1,0,0,0,1,1,1
27.087670125,0,1,1,0,0,1,1,1
27.087675750,1,1,1,0,0,1,1,1
27.087677812,1,1,0,0,0,1,1,1
27.087678000,1,1,1,0,0,1,1,1
27.087678250,1,1,0,0,0,1,1,1
27.087678437,1,1,1,0,0,1,1,1
27.087678625,1,1,0,0,0,1,1,1
27.087678875,1,1,1,0,0,1,1,1
27.087679062,1,1,0,0,0,1,1,1
27.087679312,1,1,1,0,0,1,1,1
27.087679500,1,1,0,0,0,1,1,1
27.087679687,1,1,1,0,0,1,1,1
27.087679938,1,1,0,0,0,1,1,1
27.087680125,1,1,1,0,0,1,1,1
27.087680313,1,1,0,0,0,1,1,1
27.087680562,1,1,1,0,0,1,1,1
27.087680750,1,1,0,0,0,1,1,1
27.087680937,1,1,1,0,0,1,1,1
27.087723813,1,0,0,0,0,1,1,1
27.087730187,1,0,0,1,0,1,1,1
27.087741875,1,1,1,1,0,1,1,1
27.087744813,0,1,1,1,0,1,1,1
27.087746875,0,0,1,1,0,1,1,1
27.087747063,0,0,0,1,0,1,1,1
27.087747312,0,0,1,1,0,1,1,1
27.087747500,0,0,0,1,0,1,1,1
27.087747687,0,0,1,1,0,1,1,1
27.087747875,0,0,0,1,0,1,1,1
27.087748125,0,0,1,1,0,1,1,1
27.087748313,0,0,0,1,0,1,1,1
27.087748500,0,0,1,1,0,1,1,1
27.087748687,0,0,0,1,0,1,1,1
27.087748937,0,0,1,1,0,1,1,1
27.087749125,0,0,0,1,0,1,1,1
27.087749375,0,0,1,1,0,1,1,1
27.087749562,0,0,0,1,0,1,1,1
27.087749750,0,1,1,1,0,1,1,1
27.087749937,0,1,0,1,0,1,1,1
27.087750187,0,1,1,1,0,1,1,1
27.087755812,1,1,1,1,0,1,1,1
27.087757875,1,1,0,1,0,1,1,1
27.087758062,1,1,1,1,0,1,1,1
27.087758250,1,1,0,1,0,1,1,1
27.087758500,1,1,1,1,0,1,1,1
27.087758687,1,1,0,1,0,1,1,1
27.087758937,1,0,1,1,0,1,1,1
27.087759125,1,0,0,1,0,1,1,1
27.087759375,1,0,1,1,0,1,1,1
27.087759563,1,0,0,1,0,1,1,1
27.087759750,1,0,1,1,0,1,1,1
27.087759937,1,0,0,1,0,1,1,1
27.087760187,1,0,1,1,0,1,1,1
27.087760375,1,0,0,1,0,1,1,1
27.087760625,1,1,1,1,0,1,1,1
27.087760812,1,1,0,1,0,1,1,1
27.087761000,1,1,1,0,0,1,1,1
27.087761437,1,1,1,1,0,1,1,1
27.087766437,1,0,0,1,0,1,1,1
